S#[2.6806943294301266, 5.824079732579079, 11.872781734371765, 12.803018481068206, 25.187910278140247, -16.649394051746345, -25.496357509766142]
P#[2.843205058982155, 7.257059478935606, 9.008290816535967, 10.135802736179249, 19.792714068940512, 13.82268049194139, 19.952915597047134]
O#[2.719565978233724, 6.774496048376272, 11.02042804212599, 9.792644622265412, 20.366012823222743, 13.183889264678905, 20.334519936209652]
7#[2.669368914515473, 5.65282887950175, 8.231524674441483, 8.726946345670752, 17.266346213783194, 11.596261621265509, -17.514277427557086]
8#[2.8647653566601226, 6.335333003449527, 12.003056786332285, 10.512201226774401, 21.76987108520459, 13.679953343257516, -23.632621809773035]
S#[2.640186179909441, 5.8039402187666065, 9.204295333504065, 9.302630069281902, 18.559069986917628, 12.228804660931472, 19.489051645960412]
P#[2.7722134274469967, 6.25421493486432, 8.742844083681275, 9.68163056301847, 18.996428209828466, 12.918846190384157, 19.10602091895055]
O#[2.6695903385167523, 6.241605646819999, 11.940832075639054, 11.436458307728495, -23.814470048319265, -15.376646759531543, -23.134377392954402]
3#[2.3740459398817246, 4.992117264891538, 7.93270944704289, 8.412689144099323, 16.80950438417776, 11.472635480783334, 16.681033481665636]
8#[1.8636812981239683, 4.250238546553364, 8.293488769943734, 7.182922014348981, -15.843958598193346, 9.31002325028588, 14.924247794383362]
9#[2.690044220041734, 5.823991316437762, 8.844868546372961, 9.357742122086712, 18.495245601566435, 12.318583221192862, -18.865929161571014]
L#[2.295396758720206, 4.709811657313667, 7.349206976714787, 7.761034005468525, 15.35310371103452, 10.193316722992602, -15.718941753883492]
J#[2.4120615880337506, 4.854866632120876, 7.256655510907273, 7.24160008830094, 14.490728049791347, 9.68004057961062, -17.554500077067008]
P#[2.839979046004786, 6.521213099098776, 8.971152406999234, 9.923868192285877, 19.37139243178729, 13.213873715600338, -21.467633431389206]
O#[2.7311949358573506, 6.178625898818085, 11.96074636212756, 12.405545233459147, -24.623008143023682, -15.569255937375281, -25.006245454698995]
4#[2.9118462967803875, 6.382486373135931, 9.15672428789483, 10.664240667282138, -20.817203456521277, -13.88137566143251, 20.660835149432998]
F#[2.739446881435194, 5.938189323527851, 8.858338189784206, 9.726997064593055, 19.321330390129766, 12.86888529507474, 19.081922572082203]
K#[2.780778141876637, 6.092189937221272, 9.19799569087707, 9.752357475840414, -19.34827195891568, -12.902985749804595, 19.412568341568967]
5#[2.7443651680543004, 5.882913018876342, 10.152611935893024, 10.41075909525645, 20.694657976049697, 13.48842708184052, -21.68940097071713]
P#[2.0628900482923416, 4.147828359086844, 6.943140825198348, 7.11998966168198, 14.154001674924976, 9.259066330808778, -15.126857743131014]
Z#[2.4243281220276574, 5.042330374918973, 8.351516760676903, 8.3199145868975, 16.661224470373543, 10.855378258420377, -17.452929147853315]
6#[2.7924718658031304, 6.020520520105105, 9.136921942162733, 10.111467601174649, 20.30783763599243, 13.982252859028351, -19.751823231179856]
8#[2.8522583776994033, 6.175635910167171, 11.82251575239912, 11.398122902323141, -23.733083289215656, 14.48703069999313, -23.016300127897846]
5#[2.6968501293312124, 5.72742968145312, 9.955745296035143, 10.116464496284374, 20.152572110372372, 13.040998787734164, -22.6038289161792]
T#[2.641188553682444, 5.594505511735418, 8.029568382184939, 8.636308989289493, 16.969417628306022, 11.43465509336096, -18.522545029503597]
C#[2.563842318178821, 5.678788377886118, 8.575065550139435, 9.127763760785623, -18.13293205546813, -12.070394919783606, 18.12650236642496]
P#[2.8244105592865583, 6.415520508063503, 8.896090845680735, 9.815848283976113, 19.17813220346173, 13.025702922734675, 19.943180047870452]
O#[2.7328900428616802, 6.181163417877663, 11.600448514095982, 11.322776378978887, 22.80332683544493, 14.419803267759429, 23.323499004538366]
8#[2.888683509057176, 6.2700747414886155, 12.283960596423833, 11.584912707870235, -23.53980040642106, 14.720177961344659, 24.042514026115484]
M#[2.938549359139313, 7.085528542431981, 11.037208613754123, 11.950856626342306, 23.445111704764688, 15.496958994017751, 24.939753244466974]
G#[2.692461249451353, 5.976182407935751, 9.79780159778093, 10.113143425732785, 20.143582892540774, 13.298039867733374, -20.33596432034897]
9#[2.8390910029249645, 6.130036218619047, 9.305916146738204, 10.025241995433726, 19.729388171965535, 13.126209817910121, -20.08508791985715]
C#[2.6439616482595687, 5.981606501167827, 8.878407959340588, 9.352203442979265, -18.773405640153243, -12.587846921540999, 18.528380283896198]
B#[2.8859322788274695, 6.728455320994763, 10.41660300604315, 11.643515738008226, 22.689239019270445, 15.562104768592679, 23.252287065707456]
1#[2.720703956612927, 5.542279894843883, 8.827988425961621, 9.032816224754717, 17.96411391309446, 11.804189543571088, -19.156043668251673]
0#[2.795770016870224, 6.255795581058195, 11.630575783922055, 11.744885551266869, 23.432644560725947, 14.87425550800686, -25.374793337891315]
7#[2.6641616273195745, 5.606570789597566, 8.292218489640684, 8.76306399480832, 17.337840773617376, 11.595188386222278, -17.645549786988024]
G#[2.706272722242163, 6.089094037707302, 9.8710452003255, 10.10007389021999, 20.170986501256237, 13.325896612532553, -20.32968147006927]
P#[2.7686104470850217, 6.080560518913883, 8.755718552332283, 9.510919955954959, 18.673565807296896, 12.593873840677835, 19.093483826447216]
P#[2.8724992186879863, 7.944482278311626, 9.070415397449759, 10.662414909670499, 21.344444595546268, 16.41279010539098, 20.533966375734067]
O#[2.762894009781068, 7.084881214140323, 11.765847529639126, 11.59289174882088, 23.39938567764955, 15.148627087496457, 23.448994302885087]
8#[2.9307944078196746, 6.697686886113199, 12.633982751316582, 11.543588056439052, -23.637683939413815, 14.89577232920772, 24.44083359455108]
F#[2.741632427764057, 5.992627265261822, 8.799654315563178, 9.900834690320972, -19.2584625653967, -12.965543584435428, 19.989010197901134]
V#[2.7705270817886505, 6.326308212130208, 8.781949006656385, 9.721210676254316, 19.525044852206054, 12.97403084722547, 18.99056934785334]
0#[2.773803594869458, 6.456349480616695, 11.117325251411394, 11.142509681430814, -22.552353826920854, 14.719475467953698, -22.342412713769065]
7#[2.6308663218121437, 6.156020627390269, 9.658295306571015, 8.947333251074735, 18.38329593598024, 12.066670175617022, 18.419539718693763]
P#[2.814312567368157, 6.387476081409679, 9.21371176896811, 10.045261164587265, 19.678805244305302, 13.240608372699564, 20.541015128023446]
L#[2.5002652459588974, 5.162255165115075, 7.899664184944614, 8.49579512607451, 16.809984850828833, 11.291689183100152, -16.88444717503345]
E#[2.738441903905575, 6.054148037348583, 10.21460831093864, 10.293576906708324, -20.729719164388268, -13.57571501616408, 20.670654042321523]
5#[2.6900582699077193, 5.712776771929147, 9.884455870044286, 10.051429183102194, 20.019376372427672, 12.953953212086214, -22.353430029271838]
7#[2.664405151103388, 5.648237776094873, 8.352284458052669, 8.830937420662288, 17.464083825209137, 11.701536485374175, -17.80215277788303]
S#[2.696293605621508, 5.946399510127231, 10.783157856941237, 11.005192169599171, 21.981954695870154, 14.786444900625126, 22.14927370744214]
2#[2.695834387604212, 5.810500801878515, 9.884273954423689, 10.287830026531177, -20.83092045387634, -13.239432151993972, 20.40210443591078]
P#[2.822647477255927, 6.629719567957011, 8.942270762531354, 10.10627355000678, 19.650833783751985, 13.674639324982035, -20.155367481395253]
O#[2.742850732745426, 6.229852516863887, 11.589671051948688, 11.756811849143673, 23.473035869025768, 14.998978146977095, 23.80292116923705]
9#[2.850095444411659, 6.284899062882101, 9.314388924592585, 10.33920338704423, 20.766398012287514, 14.16242759601235, -20.180125126127376]
7#[2.6672001845681628, 5.670616334273003, 8.224602272748175, 8.803851763980942, 17.42237283032606, 11.7236555307985, -17.527390050489362]
0#[2.831668214606538, 6.4211778968616455, 11.552857194378184, 11.750887935556603, 23.698948718334876, 15.253130721223835, -23.466868086350328]
C#[2.565609355482761, 5.7294387294350635, 8.57114257183695, 9.143331996199683, -18.01403256182398, -12.02054661604089, 18.611067834490708]
N#[2.8544239612639037, 7.503395691374186, 10.736523403290253, 12.295751932280728, -24.246774789316884, 16.380582632995573, 23.843373420382495]
P#[2.7841432914442716, 6.243583235273667, 9.151170983780114, 9.327961784779934, 18.69343257777028, 12.506210096466209, 18.74580383892545]
Z#[2.614754370687679, 5.5055403970889785, 10.978938910025173, 12.239285928567481, -24.246172919260005, -15.019472842891268, 23.88629023099033]
1#[2.5717073275685585, 5.1967940507917145, 8.378582232742527, 8.492415781684464, 16.928013464404646, 11.091750660316169, -18.599236600037358]
9#[2.7079062858774785, 5.6307001842803555, 9.070109721390036, 9.272004122810344, 18.443076945709503, 12.088442620719986, 20.510736679619892]
N#[2.7504412535727667, 5.871187631889422, 10.4200117810043, 10.714330992034023, 21.301235308838276, 13.703579512298628, 21.812075499188257]
K#[2.618720278783827, 5.454700371939565, 8.929265200609624, 9.755705572096394, -19.131820568141748, -12.486744306852716, 19.51980504185078]
W#[2.956158333522016, 7.298548676298498, 10.416935032039826, 10.415531565138405, -21.214433119712034, 14.071951956447297, -20.87265996455716]
E#[2.778714145547665, 6.236590045807756, 10.356819683564447, 10.396710886218472, -20.77646462582876, -13.521890062914578, -21.705622502730776]
5#[2.68486047315229, 5.670407914973272, 9.706826791540363, 9.804178682035008, 19.559978277737553, 12.685662872361148, 20.991931941391766]
9#[2.7991640408473213, 5.994054891401633, 9.164242769756273, 9.747505259278617, 19.22376068203131, 12.771495340635402, -19.727250339467755]
6#[2.770840476873529, 5.874932325391745, 9.144963524027835, 9.76909307413419, 19.26307591833849, 12.753866016381762, -19.628879894817278]
R#[2.769555936272554, 6.062418644807864, 10.748237041138019, 10.087398657428098, 20.524437779329, 13.123353952080775, 21.041242344017775]
F#[2.6536274670367956, 5.575133054130736, 8.626743205937455, 9.224140194352568, 18.23186244527156, 12.116886794054423, 18.40015322455558]
P#[2.7713771926212503, 8.042353518749437, 8.941061224204716, 9.568582147857896, 20.097401051623738, -13.783728646338005, 18.82401954280662]
K#[2.759218359854674, 6.292152282793962, 8.514379807305522, 9.797095988452046, 19.134008325532992, 12.955562055340677, 19.076487567526257]
O#[2.700907119720166, 6.32296427245367, 8.702383915727017, 9.014345100893076, -17.967201746268913, -12.28540959726402, -18.09892442543687]
H#[2.6509385665377065, 6.821475595477905, 9.528379936291145, 9.915968972499876, -19.655119428142292, -13.327076084720822, -20.20003559145766]
5#[2.784143580521848, 6.398276742358603, 8.867832322347152, 9.21222033873327, 18.41301704622383, 12.68732571978242, 18.392968862371784]
1#[2.7488144698934573, 5.631520895853399, 8.626371277444495, 8.821602430103253, 17.546035572889835, 11.642117229662684, -18.889381450495762]
8#[2.8378512515352528, 6.225586641870916, 12.19423716463509, 10.386295623234304, -22.872462392235434, 13.499539663343054, 21.677444763686626]
P#[2.3775911694058958, 5.58280385032621, 7.467634126710338, 8.303360467701852, 16.18891671446158, 11.095682157093151, 17.97202413635833]
K#[2.322150645864544, 5.277390032112633, 8.030693621377095, 8.707711428523611, -17.21384725847793, -11.428966330479987, 17.24191713750275]
8#[2.4438669927473295, 5.291490709219296, 11.242502897707908, 10.30000201703257, -21.217403255536926, 12.957237048919579, 21.22622528581872]
9#[2.429812322208674, 5.285741710312582, 8.043267065517785, 8.787499563454784, 17.24611966096608, 11.53949678601849, -17.574593150911614]
7#[2.4089474949829226, 5.083041900757831, 7.29481016841604, 7.547246271054117, 14.98540859548143, 10.100333452021678, -15.528231663510812]
5#[2.4646961149245463, 5.236385677398269, 8.2672692420049, 8.221740617129065, 16.46841907653323, 10.8399661020391, 17.467125759760513]
2#[2.489654020102154, 5.233791382076457, 9.163418222364175, 9.509603099456637, 18.857367796194012, 12.192572718546586, 19.494439487445]
P#[2.0186878458548643, 5.176445109047332, 6.4717851700676325, 6.829274265651775, 13.517273062720951, 9.564975596751376, -13.879809848065747]
O#[2.2180425976616944, 4.53094851065188, 7.106658613074491, 7.997388637846664, -15.55097947087972, -10.263262943568268, -16.62100929290866]
0#[1.7899195942900221, 3.7783023186973956, 6.562716752041129, 6.531751138411427, 13.0795066781449, 8.452897529223012, -14.388956481864636]
2#[1.9588766394783348, 4.166307701066085, 6.082416442458102, 6.222755805595686, 12.37534568177565, 8.30650363493615, 14.756580689902195]
8#[1.913357517006161, 4.085500470777203, 7.535558057392217, 9.6264384635337, -18.330178545279626, 12.19484822920302, -18.389805358799222]
E#[1.999532057573843, 4.304797412321565, 7.186190517122501, 6.9077019978016345, 13.954652510732972, 9.06016583219295, -16.308553811476006]
G#[1.9599563367049349, 4.328676163683043, 6.7462125885080875, 7.600700594925226, -15.376469413617, -10.393382834396276, 14.788154743145187]
P#[1.9249224469902972, 4.520568885853454, 6.001025531318026, 7.193588327955635, -13.809505183060384, -9.471103499985475, 14.333638610916193]
Z#[1.5419145159109413, 3.8083199665014202, 5.2122689752607965, 5.44817773357527, 10.783746455714242, 7.372668130636589, 11.585456653684352]
2#[1.9293369382746557, 4.067914218972999, 5.980462089255423, 5.943817379240849, 11.90699082670037, 7.984868998631214, -13.067650889467192]
5#[1.98618407400636, 4.818146190934179, 6.902767558374689, 6.93629692588324, 13.877518957676527, 9.348340064126864, -14.36683328757476]
9#[2.1722482309442595, 5.1612808735495195, 7.331859978180365, 7.227048846507887, 14.507298262512666, 9.865682336455066, 15.725093233024168]
6#[1.9534823050138332, 4.381708281410921, 6.432277152354821, 6.844092795784838, 13.528006154801242, 9.294788098058914, 13.843025094992454]
E#[2.847422987202737, 6.7930404616296824, 10.556702218537495, 10.465425461688598, -21.011334492780247, -13.880273840619287, -21.39098469971182]
L#[2.66363030624402, 5.719348529416059, 8.168774174862467, 8.942714580945214, 18.01360730314557, 12.346185691933243, -17.519717977806465]
W#[2.9559566128795836, 7.336812931601976, 10.47988657268472, 10.570018454601543, -21.494122099187994, 14.353974657249996, 21.132601399162212]
0#[2.7673126475129264, 6.247636456209444, 11.694430743173417, 11.444060799747529, 23.013442081860376, 14.572130608382079, 24.615764762798797]
5#[2.7512829194071102, 5.96014424440864, 9.936663323377983, 10.17630724564353, 20.23279255231565, 13.195051332563056, 23.728371449649657]
Y#[2.6690335597653005, 5.732819174330164, 8.107004659711016, 9.196403087357346, 17.998050508641068, 12.262809578333384, 17.999194916617093]
C#[2.5304075321268233, 5.515880463957518, 8.529097664638316, 8.937524600934465, 18.849768848903775, -12.961592615132393, -17.671790379774475]
P#[2.8461069882715937, 6.877452650048502, 8.954975193063838, 10.10887304977958, 19.851486802401347, 13.767865112075556, 19.74424573440786]
K#[2.819686652290168, 6.300893551039354, 9.453520535657816, 9.91288956471863, -19.659302882132902, -13.099059579356078, -19.894922880833754]
A#[2.914176651313496, 6.578797245838955, 9.08115198351287, 12.226881777270961, 23.449317329503074, 15.75094901836636, -22.897352483928863]
9#[2.877485371589625, 6.394044853397407, 9.360789936708123, 10.281236595364533, 20.22977203315136, 13.57844347152082, -20.27848380579139]
1#[2.745288685569395, 5.607038498202089, 8.876295722819696, 9.11017878198147, 18.104773045984, 11.913826256531827, -19.20617956428743]
X#[2.7910527645493155, 6.094424409364233, 10.902205281767637, 13.059424587694066, -25.661977284271504, 17.102503598277277, 25.05300332492167]
W#[2.949314883013724, 8.668633520068685, 10.324038253500095, 10.580400137053177, -21.032814777878517, 14.914826416750609, 22.555581313708373]
P#[2.793556119803878, 6.456721343288081, 8.804134183891628, 9.921289980447417, 19.728742602485827, 13.913631495625026, 19.31398774340223]
7#[2.6589088468396986, 5.655371875323636, 8.206604909792626, 8.69388631962313, 17.217943238942013, 11.55740598244043, -17.414308913913096]
2#[2.6129685312219983, 5.590800627701019, 9.184871230068406, 9.531563876906716, 18.975223846913558, 12.524572524109844, -19.133644020724667]
8#[2.8561380600730826, 6.382489241641134, 11.877914409041226, 10.844568741023526, -22.87004734245088, 14.03900750672068, 22.216249772745368]
5#[2.6536790744541228, 5.769985797950333, 9.296053518096969, 9.257035628222193, 18.537401178120117, 12.145226539123888, 19.41277784924279]
G#[2.562988996958041, 5.861336668452435, 9.616406855286364, 10.094368939262854, -19.965928397643427, -13.062890912024706, 20.52179362327734]
?#[0, 0, 0, 0, 0, 0, 0]
F#[2.8413607498130573, 6.542049905725876, 9.054980257001137, 10.255143636973905, -19.911171120488884, -13.560759861271661, -21.0866809769936]
G#[2.8061017329042466, 7.010450796564012, 10.472842779489412, 10.80089845077447, 21.454414370172326, 14.513800100760117, -22.003769845327085]
5#[2.774619011095485, 6.108419147002742, 10.003191083826854, 10.256060589022862, 20.386042802248845, 13.3467410918062, 21.77828703467415]
2#[2.7077097127186223, 5.833324460836159, 9.840889970234434, 10.398371140933108, 20.90372663883147, -15.109491422348665, 20.55826870540645]
9#[2.847722190331491, 6.331229361995782, 9.302814412173024, 10.218945338340017, 20.02519994403179, 13.397755452241586, -20.342087791750732]
4#[2.9079001631437285, 6.5201117349372355, 9.083054256329067, 11.063908596976546, 21.145934863539754, 14.324257918608042, -21.844173626187608]
?#[0, 0, 0, 0, 0, 0, 0]
P#[2.729503221034974, 6.638020529520871, 8.482080886552021, 8.868447774187475, 17.578266881954047, 12.271889898774614, 17.95988353613604]
O#[2.5969553177418536, 6.080204700394214, 8.7810588046639, 8.614196721019288, 17.315095110692926, 11.66393984062515, 18.224519404859365]
7#[2.619661858468869, 5.550688506057484, 7.86595060209402, 8.142466510730655, 16.164842720117022, 10.937425614715453, -16.69442330899697]
8#[2.8115270534108476, 6.1066357155027875, 9.948881456678333, 9.649907381130683, 19.45015906695663, 12.703308706269347, -20.65154941713252]
S#[2.636860847785487, 5.636777131689376, 10.277566574080783, 10.324911124444382, 20.626674017187266, 13.146847892424681, 21.935105439452233]
P#[2.1644100850534267, 6.219018729871552, 7.122894276299441, 7.1257966460770845, 14.32169367804522, 10.351118992153905, -14.526003986833198]
R#[2.130915743178875, 5.607826578111231, 7.697650893554307, 7.251305148001102, 14.74006432542616, 10.085035147803975, 15.32388008026552]
A#[1.8573505132807997, 4.040771372538197, 6.751899622575484, 6.904280929197271, -13.766187786717921, 9.058882569122051, -14.152872416830883]
E#[2.069136669220993, 4.610013291020922, 7.289815456016812, 7.516194932404979, 14.920546351701672, 9.829862979083527, 16.02369120971658]
F#[2.0832659773998086, 4.709323132159658, 6.463588033544056, 6.776071556191282, 13.39643898415041, 9.130742425169078, -14.699304274055413]
8#[2.2901523557104384, 4.979193479666703, 8.7977501931058, 8.797453152904662, 17.605786180600653, 11.291004107564223, -18.253448289339463]
P#[2.4898817074592308, 5.708841504543687, 7.819501827842093, 8.304981203580564, 16.367490177907456, 11.160880270794262, 17.82210529656418]
O#[2.358930311116772, 5.362234303531267, 9.68910243546584, 9.531166506703991, 19.171983508138958, 12.215684158614067, -19.581393203396974]
B#[2.5251122480411334, 5.610981176316589, 9.184790580532855, 9.324571482327121, 18.5832836621084, 12.215099959077216, 19.44692773713281]
G#[2.396401437865661, 5.204031900596725, 9.436339550636045, 10.055930524708783, 19.963123160079224, 13.137436959765774, -19.94252619587877]
U#[2.3068021497791706, 5.27755273493174, 8.789654054136586, 8.312782057731772, -16.920393230919736, 10.951588772102602, 17.184350901497407]
4#[2.555260882469892, 5.496417282931761, 8.251585937716886, 9.717024824087998, -18.704115706547743, -12.606040396727511, -19.6486469219734]
1#[2.2232369740899176, 4.519296987236365, 7.0091533683349985, 7.097467936363636, 14.150886495546873, 9.358532224222364, -15.802685222639807]
P#[2.8477899996350753, 7.041213536661987, 8.960968668502517, 10.316532894777882, 20.538018995742807, 14.575816919617171, 19.970649611884593]
O#[2.7529085720689412, 6.99205755632597, 11.867181925904195, 12.072375757965135, 24.046238840388344, 15.5997073675304, 24.907015024019163]
0#[2.798542019152255, 6.472611106595385, 11.771479790004546, 11.931068760358144, 23.961362486742072, 15.321929741392106, -23.907664836245154]
7#[2.687536610321431, 5.707531577540895, 8.345803100375736, 8.88602652273092, 17.58213255702823, 11.779972872961409, -17.75711816183492]
3#[2.727316898999492, 5.8946885354791725, 9.143735008527974, 9.667987633753297, -19.306099446648645, -12.784362430596497, -19.165119774469865]
V#[2.7915285168347697, 6.239030122245026, 8.850251328456306, 9.922127324943144, -19.92487153827297, 13.10237901676479, 19.32139823941085]
R#[2.835955428491446, 6.56050318468357, 11.412186276975964, 10.591417309086491, 22.084741387838346, 13.971851462736032, 21.61706057613383]
P#[2.8762744943239005, 7.226580730938486, 9.251819472505947, 10.910635773773524, -22.649125145458605, 16.821074248514854, 20.9919686745414]
O#[2.771208359119362, 6.722301032452879, 11.800639386339013, 12.892019553149112, 25.769970476790157, -16.253870807123775, 25.257982487876593]
7#[2.7188022874699542, 5.83464954265346, 8.422151534514137, 9.135838975983866, 18.17501168662513, 12.21082418974736, -17.992828285938213]
5#[2.7664457268189193, 5.999938866902592, 10.170585909485261, 10.456252831074732, 20.769845014186092, 13.63039619142206, -22.319347766993843]
1#[2.771184761030284, 5.679010842071028, 8.909358026970066, 9.178495888601677, 18.225033165998795, 12.018099105349132, -19.18375701345895]
S#[2.744801227534933, 6.189884772202321, 11.265676740291815, 11.921561510024695, 23.626095594265163, 15.110773093309732, 23.71416476387348]
M#[2.9679898677688015, 8.77052424000091, 11.342023666059447, 12.476275490547183, 24.636288151429696, 16.864576481727507, -24.467571340947465]
P#[2.803386228142878, 6.549326046914202, 8.81943615017482, 9.92666797651006, 19.58910481438686, 13.577766759984822, 19.366214189698567]
O#[2.7013840896086907, 6.667091000754781, 10.768939949464995, 10.848977858811088, 21.662289235131595, 14.216702100033407, 22.50911851978671]
5#[2.68333736136798, 5.781759690860663, 10.14955739874713, 10.230531653960515, 20.44792162810083, 13.12556611448019, 20.884040076928954]
2#[2.604383649568649, 5.50579412398409, 9.456055120273316, 10.421974336309859, -20.387249607181978, -13.248119270467118, -20.83271233735777]
0#[2.6725864536700343, 5.929949211609306, 9.88808892846223, 10.052626877601124, 20.081460164691528, 13.069034335591342, 20.336457369109215]
6#[2.6640092552101766, 5.67347070329424, 9.076884321654788, 10.08837141719504, 20.793567561304712, 13.330372466340984, -19.67223767127614]
T#[2.5394601713817577, 5.3716435446554245, 7.557498624975329, 7.947048024120298, 15.700009233816717, 10.641579278720567, 16.949284391684024]
P#[2.4855407255110675, 6.148170651529248, 7.85008964787272, 8.439364394246425, 16.58780276258612, 11.51623255501383, -17.469555806628122]
O#[2.357125453761726, 5.445615404929451, 9.495154494967267, 9.257973128737024, 18.634819206869533, 11.981606122852714, -20.077725716130224]
5#[2.373159099766136, 5.061914165643559, 9.117080686534859, 9.293679863260937, 18.49922673520314, 11.897451382750823, 20.05668694313917]
2#[2.3507915541054056, 4.986646645703339, 9.106360782757376, 9.84911115421314, -19.410330492036035, -12.376073442845101, -19.57483030717678]
0#[2.3411142934102402, 5.14980188785652, 9.200805216512927, 9.04916113276875, 18.19878816812477, 11.652083717827471, -18.658872501515795]
6#[2.466852002105213, 5.3260799718517955, 8.32672080574138, 9.309046837433595, 18.284788357669484, 12.13659145592811, -18.270343145248333]
T#[2.3028677282357033, 4.943801854792945, 6.821585173135672, 7.209688707736544, 14.225337891300354, 9.681913391489276, 16.349762737792382]
P#[2.6161999873992463, 6.053985339747366, 7.973653681443758, 8.369867579114526, 16.55165482389271, 11.41258696328286, 17.214422225518014]
O#[2.6020186724223526, 5.845291637334654, 10.082053588786161, 10.45125725940742, 20.827148410693002, 13.483456269196793, -20.91944053961587]
7#[2.547866653773894, 5.3790398787369815, 7.755674632373063, 8.086059785820211, 16.022665131531227, 10.78827042066962, -16.584649040615393]
5#[2.623146473566486, 5.558004169464275, 8.850917823496593, 8.944271230157456, 17.853807544133893, 11.726335209273255, 18.477651782454]
1#[2.613607267135502, 5.328328810978916, 8.165431051666971, 8.280623652672034, 16.50388729309397, 10.945591114488947, -17.985425230917773]
S#[2.544622743759447, 5.489158690255777, 9.020266851910435, 9.310439194300258, 18.545939318594886, 12.157801211548371, 18.755294703172904]
M#[2.9222623190430794, 7.1313628554917114, 10.496101626502591, 10.776309124967819, 21.997696799474053, 14.550991015820436, -21.427702088059338]
P#[1.6671744978741596, 4.052301349630665, 4.924206206698973, 5.097996423697632, 10.11945296599929, 7.126062184145269, 10.775052121016147]
S#[1.8986983090001028, 4.674541955644385, 5.8671550988953305, 5.75479683490863, 11.688091192387427, 8.112814567721434, -11.748699929760582]
L#[1.4527285116827742, 3.122083322724329, 4.858423206725655, 5.6946639136961, 12.913182373768095, -8.558034781097634, -10.971235842179077]
R#[1.7478817804887221, 3.9457770061590463, 5.269578132803715, 5.385796249567605, 10.713498788140937, 7.358805474172325, -12.788851040469991]
K#[1.3896614778690988, 3.3721537322411743, 4.006597828299779, 4.316695643383069, 8.490019465078824, 6.05379546559719, -9.118864679987452]
