P#[0.7474270091599235, 2.3747873172194844, 5.781398458347483, 7.426991992385173, -14.038673396851372, -8.733507726080898, -14.766166605104594]
Z#[0.7337940862616903, 2.2009810636794493, 25.70556621438258, 25.760710878762765, 51.49504062109227, -27.187069087450336, 52.62483033988863]
2#[0.696449621479859, 1.8967115807750488, 5.579194141616832, 6.857079593344902, 13.569487634982275, 8.210642291045456, -13.098741173114895]
6#[0.7089974178645198, 1.9824041437708133, 5.649280304937514, 6.995096792699062, -14.086378403072768, -9.810513912565746, 13.323667009888318]
7#[0.7182438914516068, 2.054423932938019, 5.833199575881351, 7.4280615872076865, 14.068620842793296, 8.462677970784867, 14.733569121949627]
N#[0.7378293670587508, 2.2467300915057966, 5.955713955471306, 7.947258260619551, 14.979459691095814, 9.119042764882897, 15.152752526146804]
Y#[0.7261153335743815, 2.1237304312747383, 6.202263836496869, 7.444536183762485, -14.270812651646825, -8.514514988466845, -15.208320992902827]
P#[0.684601259639575, 1.825109705200868, 25.169819719183334, 25.570217897422506, 50.95563958046605, 27.277468054804594, -51.522468887244926]
O#[0.6906718996153287, 1.8607390681706222, 3.0, 3.0, 3.0, 3.0, 3.0]
9#[0.6747021129611142, 1.7707816064686557, 25.769354232599742, 26.2879862932067, -52.473427875262765, 27.22286019191924, -52.46109044967765]
J#[0.4973816338896093, 1.134135095284918, 5.055009983406063, 5.475067118989521, 10.740693248689988, 6.044393600912556, 12.0242436019203]
W#[0.7024363855688448, 1.9359630044004281, 3.0, 3.0, 3.0, 3.0, 3.0]
5#[0.700312516596599, 1.9217188424771345, 6.390774900794693, 7.567190283621186, -14.563571130299927, -8.550654919013185, -15.102938242101361]
P#[0.7395852910910344, 2.267716083348423, 3.0, 3.0, 3.0, 3.0, 3.0]
Z#[0.7424805604392765, 2.3045864258263102, 27.20893000854957, 27.094313295829476, 54.44126543547522, 28.750380581157252, -54.359320004514196]
5#[0.6785207230106234, 1.7912862571574821, 5.900995105392722, 7.050841361107951, 13.526775342878576, 7.946493053043251, 15.596524749258533]
0#[0.7011795673177749, 1.9274828616816952, 3.0, 3.0, 3.0, 3.0, 3.0]
8#[0.6962231777995145, 1.8951231492752916, 26.1680352685189, 25.63118338310398, 51.54735797010782, -26.616312238751853, -52.09780070192527]
9#[0.7094010479851275, 1.9852202496743214, 25.85053584342316, 25.821956661706867, 51.703677136699035, -26.899922829655267, -52.02003789344274]
1#[0.5343687714193908, 1.239699644386578, 3.0, 3.0, 3.0, 3.0, 3.0]
P#[0.7323144884364773, 2.1852767464169474, 6.176778278207206, 7.74339825439197, -14.916027059715137, -9.344476084691756, -14.805813244366949]
Z#[0.6836061521191359, 1.8194477215627212, 26.250462023049284, 26.312738721884944, 52.758343148763565, 27.313789068279355, -52.73215418510364]
2#[0.6740009129332178, 1.7670909463423647, 26.36517065835572, 27.20856215129821, 55.02345433339028, -29.086508548241277, -53.99734553944578]
0#[0.6858094890183822, 1.8320494605647608, 3.0, 3.0, 3.0, 3.0, 3.0]
6#[0.6961417193411568, 1.8946049875498074, 25.34416128820205, 25.59856332782466, 51.29003600159102, 26.861032169781286, -51.1678196404037]
S#[0.7184192419053491, 2.055749315051986, 3.0, 3.0, 3.0, 3.0, 3.0]
P#[0.7543275195749121, 2.492005521128624, 27.52413260104054, 27.70407484704657, 55.39997160811623, 29.046061792850924, 55.56981188418811]
O#[0.7536601190223916, 2.4793713281290977, 6.662955626596506, 8.02055593447481, -15.36280905507742, -9.260437907981302, -16.68261077115787]
7#[0.7194952634396695, 2.0647689345600817, 25.698197029340296, 26.23732880106823, 54.263533242272146, 27.377761364887903, -52.20510830785668]
8#[0.7114533179897251, 2.000540634249223, 26.79130025157672, 25.9092873426141, 52.90024218784024, -27.596099100546347, 52.27125056275626]
S#[0.7264487952935118, 2.1268388128243054, 6.592219469499265, 7.830031707819877, -15.0423171473775, -8.896768353615723, -16.177913040070532]
P#[0.7222667866332946, 2.0886834018714238, 26.618812020833857, 25.89601419416013, 52.16388818771018, 27.090621695164128, 52.81722966947627]
O#[0.726999903067783, 2.1320761154408343, 6.4247014794283315, 7.666043056224431, -14.713127404770974, -8.736985503151029, 15.763885841439913]
4#[0.6826594779941579, 1.8141191094252265, 6.396610912822168, 7.537436525662259, -14.504804566297087, -8.445254442863677, 15.904527537586578]
F#[0.7172776698712611, 2.046333245045168, 25.775048030714043, 25.696200598704166, 51.43250740153203, -28.468143374455178, 52.68349567827857]
K#[0.7090233959092509, 1.982496245485265, 6.147874848749881, 7.610687525104025, 14.490009709877747, 8.601944366040582, -16.35198584449161]
5#[0.7085424905847837, 1.978976821984163, 6.161823803809547, 7.618479397349604, 14.509450037016881, 8.608595912282365, 15.72076523234139]
P#[0.6715320426706035, 1.7542605834112694, 6.387175527086315, 7.506840589771043, -14.543444076037986, -8.468863448761786, 14.689342472486791]
Z#[0.6620795007115025, 1.7071355625045785, 5.989581367654337, 7.016702019915965, 13.52110486555259, 7.871534718847786, -14.638467451353518]
6#[0.6837983585241175, 1.8205854206664154, 5.998432165851643, 7.19259068947882, 13.789659235282162, 8.10429244034697, -14.861096586982574]
8#[0.6926436716375531, 1.8727423359717712, 3.0, 3.0, 3.0, 3.0, 3.0]
5#[0.6857063712584143, 1.8314941872413522, 6.0911044608466485, 7.302536649216529, 13.999374220307407, 8.2182937499792, 16.05231337497482]
T#[0.7425858706285507, 2.305978672937958, 26.748170894751354, 26.5178950421768, 53.190594553510124, -28.037175515298003, -53.53962443424667]
C#[0.7412919517116267, 2.28912919024495, 3.0, 3.0, 3.0, 3.0, 3.0]
P#[0.7203390473262209, 2.0719979947859906, 6.231679216477964, 7.859854767612531, 14.914349723093528, 8.902027449636304, -15.607891823230052]
O#[0.7237935880610407, 2.102305044894807, 26.68786676096199, 27.05699681883727, 53.95396782202718, -28.280959280778507, 54.415029521561145]
8#[0.6945277974844659, 1.8844249586237973, 25.625584286826218, 25.630677040897833, 51.27048112389506, -26.58584266980356, -51.89939638565599]
M#[0.7247251134064565, 2.110803721257808, 6.558458348750714, 7.788038006384085, -14.961429219907428, -8.84397689186285, -16.552012244414726]
G#[0.7176639502130501, 2.0495576822245702, 6.200765090392, 7.786264409157328, 14.78354759415611, 8.813659339718207, 15.661957282153876]
9#[0.6942572422035995, 1.8827342050779785, 24.798982394135454, 24.77257552278899, 49.55921189662368, -25.714226717071913, -50.760564572869306]
C#[0.7547951628412202, 2.5010913086707256, 3.0, 3.0, 3.0, 3.0, 3.0]
B#[0.7509990043400361, 2.431815918787954, 26.847250231866752, 26.601460190790974, 53.32670975835076, -29.133231930608314, 54.51888431605286]
1#[0.5395010907626339, 1.2550039359985075, 26.194716848677512, 25.59365606793313, 52.418047869703834, -26.77067124650675, 51.49085800041226]
0#[0.7129339249055403, 2.0118454674113853, 25.646424339168227, 25.527525510593485, 51.122261607413606, -26.64252515385648, -51.84178296881325]
7#[0.7115551707916582, 2.001311396524407, 26.15530801547373, 25.66964920471892, 51.618714711108694, -26.735200395959755, 51.98687884327579]
G#[0.7275646993930988, 2.137476843490863, 6.5622636412342965, 7.807778402477562, -14.99933706740083, -8.889185189180575, -15.756726599598945]
P#[0.7180151274308266, 2.0523983273107715, 3.0, 3.0, 3.0, 3.0, 3.0]
P#[0.7685381589928015, 2.900545190225721, 26.292606150771626, 26.495434453862842, 52.931644913540175, 28.135278589418306, -53.26597997553381]
O#[0.7721573574796676, 3.109729058431424, 6.3949194151370135, 7.954876146036321, -15.132757972330737, -9.510309720864436, -16.062238663126653]
8#[0.7464693747215021, 2.3601789238956377, 25.082180263178977, 25.298744020138486, 50.49861684016936, -26.839032297335145, 51.17546120040809]
F#[0.7563306337232513, 2.532186470121337, 3.0, 3.0, 3.0, 3.0, 3.0]
V#[0.7626418574184496, 2.687018970414658, 6.337615882847454, 7.763121495928063, -14.813596800698836, -9.106642744129099, -16.468010712921004]
0#[0.7279536082588767, 2.1413065090014953, 6.054163069128064, 7.775930254377897, 14.895414246630414, 8.97432790873796, 14.79833141517076]
7#[0.6177985568033086, 1.517816117980205, 6.096729609752153, 7.164709825730647, -13.806653408931831, -7.932237658182149, 14.44432323609522]
P#[0.716979353323739, 2.0439651279965547, 6.11156207253543, 7.687551454183552, 14.587270612746602, 8.709637659556051, 16.150279968931162]
L#[0.6066472364700906, 1.4760744497000933, 5.803501603698015, 6.546644786847966, 12.728084801286991, 7.29541214262053, -13.491309513889505]
E#[0.7297981784187741, 2.159382795850966, 3.0, 3.0, 3.0, 3.0, 3.0]
5#[0.6918536633048583, 1.8679732144394294, 5.89031725237095, 7.142670755506254, 13.953899255691848, 8.334831041836349, -13.723773851013885]
7#[0.7203859254844998, 2.0723973707857644, 6.246205834353218, 7.868021903511343, 14.96521870814791, 8.932248240282929, 15.311766438787348]
S#[0.736980381242893, 2.236704797968349, 6.375446502502246, 8.328267214036947, 15.81233077636306, 9.523967175408895, 15.850634309701027]
2#[0.725647288137891, 2.11930338042647, 24.70393672632681, 24.971609190537148, 49.83391281037202, -26.11167911845264, -50.29505455510522]
P#[0.7198063774175678, 2.0674036489381677, 26.109421141952417, 26.258300290370126, 52.442325612623605, 28.81901828857621, -54.002397509812795]
O#[0.7339620828848297, 2.2028783170041804, 6.234118581921483, 8.130595520869674, 15.359612754620144, 9.261591474044486, -15.669769005577082]
9#[0.7166727726444712, 2.041405724516446, 24.962955849975028, 26.1373374084323, -52.16321960979568, 27.403117130111976, 51.713234132572246]
7#[0.7218412362858257, 2.0849450011454334, 3.0, 3.0, 3.0, 3.0, 3.0]
0#[0.7283266309181462, 2.1448973541635716, 6.262298235758348, 8.03938366946273, 15.192931414341139, 9.113509229565492, 16.143726306548803]
C#[0.7460517559779937, 2.3540992241689365, 6.626515311759829, 7.9490175821655145, -15.23828678774758, -9.134073527705986, -16.317467519113798]
N#[0.7523235171201582, 2.4548868224770977, 3.0, 3.0, 3.0, 3.0, 3.0]
D#[0.7017383863100575, 1.9312691928172308, 6.200897023785472, 7.374362599134569, -14.164906200542267, -8.343345794194128, 15.099595713932397]
J#[0.525552059934609, 1.2138500760133462, 5.17890662727719, 5.738251294251188, 11.225312823293608, 6.420975735824365, 11.65200348008334]
6#[0.7102014203831014, 1.9911481474154589, 3.0, 3.0, 3.0, 3.0, 3.0]
9#[0.6939182453932634, 1.8806220399966298, 3.0, 3.0, 3.0, 3.0, 3.0]
0#[0.6989298829002155, 1.91258726636624, 25.70951588946859, 24.826220713135868, 50.22325722775283, -25.859950278827576, -50.26828039715714]
2#[0.7018819281002667, 1.932230568480551, 6.319340387354986, 7.4929980844499635, -14.401384014731924, -8.461662767062359, -15.395798972448981]
P#[0.7228163873021426, 2.0936071339645324, 6.226956926688068, 7.894072919274637, 14.9814233370999, 8.959459806657343, -15.421889778361136]
